id	label	url	description
2466	והסקת		
2467	והעדר		
2468	והעמימות		
2469	והענקת		
2470	והערבי		
2471	והערכה		
2472	והערכת		
2473	והערכתן		
2474	והעתידיות		
2475	והפגתיות		
2476	והפדגוגיות		
2477	והפניה		
2478	והפרוצדורות		
2479	והפרקטיקה		
2480	והפתיחות		
2481	והצוותים		
2482	והציעה		
2483	והרגשית		
2484	והרווחה		
2485	והרחוקה		
2486	והרכיבים		
2487	והשהות		
2488	והשוואה		
2489	והשוואהלמדינות		
2490	והשילטון		
2491	והשכלה		
2492	והשלכותיה		
2493	והשנה		
2494	והשני		
2495	והשניה		
2496	והשנייה		
2497	והשפעה		
2498	והשפעת		
2499	והשתנתה		
2500	והתאמת		
2501	והתאמתם		
2502	והתבססות		
2503	והתגבשו		
2504	והתהוות		
2505	והתהליכים		
2506	והתוכניות		
2507	והתיאטרון		
2508	והתיכון		
2509	והתלמידות		
2510	והתלמידים		
2511	והתמודדו		
2512	והתמודדותם		
2513	והתמיכה		
2514	והתמקד		
2515	והתנהגויות		
2516	והתנהגות		
2517	והתנהגותו		
2518	והתנהגותיים		
2519	והתסכול		
2520	והתערבויות		
2521	והתערבות		
2522	והתפקוד		
2523	והתפקודי		
2524	והתפקיד		
2525	והתפתחות		
2526	והתפתחותיים		
2527	והתצפיות		
2528	והתרבותיים		
2529	והתרומה		
2530	וויסות		
2531	וולברגמטרת		
2532	וולטרס		
2533	וולנסקי		
2534	וולשדו		
2535	וולשמטרת		
2536	וותד		
2537	וותק		
2538	וזאת		
2539	וזהותיים		
2540	וזיהוי		
2541	וחברתיים		
2542	וחברתית		
2543	וחוה		
2544	וחוללות		
2545	וחומרים		
2546	וחוקרות		
2547	וחותם		
2548	וחיובית		
2549	וחינוך		
2550	וחיצוניים		
2551	וחל		
2552	וחלק		
2553	וחמי		
2554	וחמלה		
2555	וחניו		
2556	וחסמים		
2557	וחסרונותיהן		
2558	וחצי		
2559	וחשיבה		
2560	וטוב		
2561	וטכנו		
2562	וטכנולוגיה		
2563	וטכניקות		
2564	וטל		
2565	וטלי		
2566	וטליה		
2567	וי		
2568	ויבחן		
2569	וידאו		
2570	וידיאו		
2571	ויהודיים		
2572	ויוזמות		
2573	ויויאנה		
2574	ויונתן		
2575	ויוצא		
2576	ויוצאי		
2577	ויוצרים		
2578	ויזל		
2579	ויחס		
2580	ויידון		
2581	ויינבך		
2582	ויינטראובמטרות		
2583	וייס		
2584	וילדה		
2585	וילדי		
2586	וילדים		
2587	וינטראובבדוח		
2588	ויסודות		
2589	ויסודי		
2590	ויסות		
2591	ויעילה		
2592	ויעל		
2593	ויעלי		
2594	ויעצים		
2595	ויעקב		
2596	ויציבות		
2597	ויציג		
2598	ויצירת		
2599	ויצמן		
2600	ויקטוריה		
2601	וירג		
2602	וירון		
2603	וירטואליות		
2604	וירטואליים		
2605	וירטואלית		
2606	ויש		
2607	וכאלה		
2608	וכאלו		
2609	וכבוד		
2610	וכהורים		
2611	וכחלק		
2612	וכיווני		
2613	וכימיה		
2614	וכיצד		
2615	וכלה		
2616	וכלים		
2617	וכמו		
2618	וכמונתי		
2619	וכעם		
2620	ולאא		
2621	ולאדמתה		
2622	ולאופני		
2623	ולאזורים		
2624	ולאחריה		
2625	ולאירועי		
2626	ולאלטרנטיבות		
2627	ולאמוד		
2628	ולאסטרטגיות		
2629	ולאתר		
2630	ולבחון		
2631	ולגבש		
2632	ולגורמי		
2633	ולדיגלוסיה		
2634	ולדמן		
2635	ולדרכים		
2636	ולהבין		
2637	ולהוצאתן		
2638	ולהוראה		
2639	ולהוראת		
2640	ולהזמין		
2641	ולהטמעה		
2642	ולהמשיך		
2643	ולהנגישו		
2644	ולהעריך		
2645	ולהערכה		
2646	ולהערכת		
2647	ולהעשרת		
2648	ולהפחתה		
2649	ולהצביע		
2650	ולהציע		
2651	ולהקטין		
2652	ולהקניה		
2653	ולהקצאת		
2654	ולהרחבתם		
2655	ולהשלכותיה		
2656	ולהשפעות		
2657	ולהתאימו		
2658	ולומדים		
2659	ולזהות		
2660	ולחינוך		
2661	ולחשוב		
2662	ולטווח		
2663	ולטפח		
2664	וליווי		
2665	וליידע		
2666	ולימודי		
2667	וליצור		
2668	וליצירת		
2669	וליקובסקימטרת		
2670	ולכן		
2671	וללא		
2672	וללמוד		
2673	ולמחנכים		
2674	ולמידה		
2675	ולמיסוד		
2676	ולמנהלים		
2677	ולמעלה		
2678	ולמערכת		
2679	ולמעשה		
2680	ולמפות		
2681	ולנה		
2682	ולנטר		
2683	ולנתח		
2684	ולסייע		
2685	ולפדגוגיה		
2686	ולפיתוח		
2687	ולפרט		
2688	ולפתח		
2689	ולצמצום		
2690	ולקבל		
2691	ולקדם		
2692	ולקהילותיהם		
2693	ולקידום		
2694	ולשביעות		
2695	ולשדה		
2696	ולשילוב		
2697	ולשימוש		
2698	ולשיפור		
2699	ולשיפורים		
2700	ולשפר		
2701	ולתהליכי		
2702	ולתמוך		
2703	ולתמצת		
2704	ולתקופת		
2705	ולתקפו		
2706	ולתקצובן		
2707	ולתרום		
2708	ולתת		
2709	ומאידך		
2710	ומאפיינים		
2711	ומאפשר		
2712	ומבוסס		
2713	ומבני		
2714	ומבקשת		
2715	ומגבלות		
2716	ומגדרים		
2717	ומגמות		
2718	ומדגיש		
2719	ומדדי		
2720	ומדווח		
2721	ומדווחים		
2722	ומדינות		
2723	ומדיניות		
2724	ומדינת		
2725	ומדעית		
2726	ומה		
2727	ומהדרום		
2728	ומההיבט		
2729	ומהם		
2730	ומהעולם		
2731	ומובילי		
2732	ומובנת		
2733	ומוגדרות		
2734	ומודלים		
2735	ומוטיבציוניות		
2736	ומוסלמים		
2737	ומוצגות		
2738	ומורות		
2739	ומורים		
2740	ומורכב		
2741	ומורשתו		
2742	ומותאמות		
2743	ומזוהים		
2744	ומזמין		
2745	ומזמן		
2746	ומחוז		
2747	ומחוצה		
2748	ומחקרה		
2749	ומחקרי		
2750	ומחשבה		
2751	ומחשבת		
2752	ומטא		
2753	ומטרות		
2754	ומטרותיו		
2755	ומטרתו		
2756	ומידות		
2757	ומידת		
2758	ומיומנויות		
2759	ומיון		
2760	ומיועדים		
2761	ומיזוג		
2762	ומיכל		
2763	ומינוחים		
2764	ומכירה		
2765	ומכל		
2766	ומכללות		
2767	ומלכה		
2768	וממלכתיים		
2769	וממסגרות		
2770	וממצאי		
2771	ומנבאי		
2772	ומנגנונים		
2773	ומנהלי		
2774	ומנהלים		
2775	ומנטליזציה		
2776	ומנים		
2777	ומסוגלות		
2778	ומסירותו		
2779	ומסקנות		
2780	ומעורבות		
2781	ומעט		
2782	ומעמיק		
2783	ומעמיקה		
2784	ומעצבי		
2785	ומעריך		
2786	ומערכת		
2787	ומעשיים		
2788	ומצביעים		
2789	ומציע		
2790	ומציעה		
2791	ומציעים		
2792	ומקבל		
2793	ומקבץ		
2794	ומקצוע		
2795	ומקצועיים		
2796	ומרחב		
2797	ומרצם		
2798	ומשאבי		
2799	ומשאבים		
2800	ומשבר		
2801	ומשוב		
2802	ומשווה		
2803	ומשום		
2804	ומשך		
2805	ומשמעותם		
2806	ומשמשים		
2807	ומשפיעה		
2808	ומשתמשים		
2809	ומשתנה		
2810	ומתבסס		
2811	ומתוך		
2812	ומתוכם		
2813	ומתורגמים		
2814	ומתמקדת		
2815	ונאמר		
2816	ונבדוק		
2817	ונבחן		
2818	ונבחנה		
2819	ונבחנו		
2820	ונהוג		
2821	ונוי		
2822	ונוסו		
2823	ונוער		
2824	ונורית		
2825	ונותן		
2826	ונחוצות		
2827	ונטייה		
2828	וניהול		
2829	וניטור		
2830	וניסיון		
2831	וניתוח		
2832	וניתוחן		
2833	וניתן		
2834	וניתנה		
2835	ונכתב		
2836	ונמצאה		
2837	ונסיבות		
2838	ונעמי		
2839	ונרחבת		
2840	ונשען		
2841	ונתונים		
2842	וסביבתו		
2843	וסבלנית		
2844	וסוהא		
2845	וסוניה		
2846	וסופי		
2847	וסטנדרטיזציה		
2848	וסיפק		
2849	וספרות		
2850	ועבד		
2851	ועד		
2852	ועדה		
2853	ועדו		
2854	ועדכני		
2855	ועדת		
2856	ועובד		
2857	ועובדי		
2858	ועוד		
2859	ועודד		
2860	ועולמות		
2861	ועיבוד		
2862	ועידוד		
2863	ועיסוק		
2864	ועיקר		
2865	ועכשוויות		
2866	ועל		
2867	ועם		
2868	ועמדות		
2869	ועמיר		
2870	וענבל		
2871	וענת		
2872	ועקיפה		
2873	ועקרונות		
2874	וערבים		
2875	וערכי		
2876	וערן		
2877	וערערו		
2878	ועשוי		
2879	ופגיעות		
2880	ופדגוגי		
2881	ופוסטדוקטורנטית		
2882	ופועלת		
2883	ופחות		
2884	ופיוס		
2885	ופילוסופיות		
2886	ופינלנד		
2887	ופיתוח		
2888	ופיתחה		
2889	ופנים		
2890	ופעולות		
2891	ופעילות		
2892	ופערים		
2893	ופרופ		
2894	ופרסומים		
2895	ופרקטי		
2896	ופרקטיות		
2897	ופרקטיקה		
2898	ופרקטית		
2899	ופתרונות		
2900	וצוותי		
2901	וצוותיהם		
2902	וצמיחה		
2903	וצמצום		
2904	וקבוצת		
2905	וקבוצתי		
2906	וקבוצתיים		
2907	וקהילה		
2908	וקובעות		
2909	וקובעי		
2910	וקורבנות		
2911	וקליפורניה		
2912	וקנין		
2913	וקצרות		
2914	וקשיים		
2915	וקשרים		
2916	וראיונות		
2917	ורגשיות		
2918	ורגשיים		
2919	ורד		
2920	ורדסקירה		
2921	ורווחה		
2922	ורומניה		
2923	ורוני		
2924	ורוניקה		
2925	ורוסית		
2926	וריא		
2927	וריענון		
2928	ורלוונטי		
2929	ורמי		
2930	ורמת		
2931	ורסימו		
2932	ורפלקציה		
2933	ושאר		
2934	ושהצליחו		
2935	ושוויון		
2936	ושוויוני		
2937	ושותפיה		
2938	ושותפים		
2939	ושחיקה		
2940	ושיכולות		
2941	ושימור		
2942	ושימוש		
2943	ושיקום		
2944	ושירה		
2945	ושיתופיות		
2946	ושכולנו		
2947	ושל		
2948	ושלבי		
2949	ושלושה		
2950	ושליליות		
2951	ושלישית		
2952	ושמורות		
2953	ושמירת		
2954	ושני		
2955	ושנית		
2956	ושנתיים		
2957	ושפה		
2958	ושפערי		
2959	ושרון		
2960	ושרי		
2961	ותאור		
2962	ותהליך		
2963	ותהליכי		
2964	ותובנות		
2965	ותוך		
2966	ותוכניות		
2967	ותוצאות		
2968	ותוצרים		
2969	ותוקצר		
2970	ותחושת		
2971	ותיאטרון		
2972	ותיכוניים		
2973	ותיקוף		
2974	ותכולה		
2975	ותכנון		
2976	ותלמיד		
2977	ותלמידות		
2978	ותלמידי		
2979	ותלמידים		
2980	ותם		
2981	ותמיכה		
2982	ותמר		
2983	ותפיסות		
2984	ותפיסת		
2985	ותפקוד		
2986	ותפקודם		
2987	ותפרוש		
2988	ותפתח		
2989	ותקציבית		
2990	ותרגום		
2991	ותרומה		
2992	ותרומתה		
2993	ותרומתם		
2994	זבלסקיהמחקר		
2995	זהבית		
2996	זהה		
2997	זהורית		
2998	זהות		
2999	זוהר		
3000	זוויות		
3001	זוזובסקימטרת		
3002	זוכות		
3003	זוכים		
3004	זועבי		
3005	זיהו		
3006	זיהוי		
3007	זיו		
3008	זיוון		
3009	זיווןהמסמך		
3010	זיווןמסמך		
3011	זייפרט		
3012	זילנד		
3013	זילנדים		
3014	זינגר		
3015	זכאיות		
3016	זלאיטהערכת		
3017	זמינה		
3018	זמינים		
3019	זמני		
3020	זמננו		
3021	זעם		
3022	זערורה		
3023	זקוק		
3024	זקוקה		
3025	זרה		
3026	זרמי		
3027	זרמים		
3028	חאלד		
3029	חברון		
3030	חברות		
3031	חברי		
3032	חברתי		
3033	חברתיות		
3034	חברתיים		
3035	חברתית		
3036	חג		
3037	חגי		
3038	חגית		
3039	חד		
3040	חדאד		
3041	חדד		
3042	חדדחשיבותו		
3043	חדשות		
3044	חדשים		
3045	חדשנות		
3046	חדשניות		
3047	חדשניים		
3048	חדשנית		
3049	חובה		
3050	חוברת		
3051	חובת		
3052	חוויה		
3053	חומרי		
3054	חומרים		
3055	חוסיןרציונאל		
3056	חוסן		
3057	חוסנם		
3058	חוסר		
3059	חופשיים		
3060	חוץ		
3061	חוק		
3062	חורי		
3063	חושבים		
3064	חושף		
3065	חזק		
3066	חזקה		
3067	חזרה		
3068	חח		
3069	חט		
3070	חטה		
3071	חטיב		
3072	חטיבות		
3073	חטיבת		
3074	חיבורים		
3075	חיה		
3076	חיוביות		
3077	חיוני		
3078	חיוניותן		
3079	חיות		
3080	חיי		
3081	חייב		
3082	חיים		
3083	חילוץ		
3084	חינוך		
3085	חינוכי		
3086	חינוכיות		
3087	חינוכיים		
3088	חינוכית		
3089	חינם		
3090	חיסיון		
3091	חיפוש		
3092	חיצוניים		
3093	חירום		
3094	חלה		
3095	חלוקת		
3096	חלמיש		
3097	חלקי		
3098	חלקית		
3099	חלש		
3100	חלשה		
3101	חלשות		
3102	חמ		
3103	חמי		
3104	חמישה		
3105	חמלה		
3106	חממ		
3107	חמש		
3108	חן		
3109	חני		
3110	חנן		
3111	חננאל		
3112	חסוןהמחקר		
3113	חסיד		
3114	חסך		
3115	חסמים		
3116	חפיפה		
3117	חפרהדוח		
3118	חקר		
3119	חרבות		
3120	חרגו		
3121	חרדה		
3122	חרדים		
3123	חרזאללה		
3124	חשוב		
3125	חשיבות		
3126	חשיפה		
3127	חשיפתם		
3128	חשף		
3129	חשפו		
3130	חתירה		
3131	חתך		
3132	טאווילמחקר		
3133	טאטורלמחקר		
3134	טבול		
3135	טבח		
3136	טבע		
3137	טבצ		
3138	טוב		
3139	טובה		
3140	טובים		
3141	טובין		
3142	טוני		
3143	טוענים		
3144	טטר		
3145	טיפול		
3146	טיפולי		
3147	טיקוצ		
3148	טישלרלדוח		
3149	טכנו		
3150	טכנולוגיה		
3151	טכנולוגיות		
3152	טכנולוגיים		
3153	טכנולוגית		
3154	טכניים		
3155	טכניקות		
3156	טכניתגרידא		
3157	טל		
3158	טלטלו		
3159	טלי		
3160	טליה		
3161	טלמור		
3162	טלמזה		
3163	טלמסמך		
3164	טלסמך		
3165	טמונה		
3166	טמיר		
3167	טננבאום		
3168	טסלר		
3169	טעויות		
3170	טראמפ		
3171	טרום		
3172	טרינצ		
3173	טרכטנברג		
3174	טרמינולוגית		
3175	טרנר		
3176	יאבו		
3177	יאותרו		
3178	יאיר		
3179	יב		
3180	יבחן		
3181	יבחנו		
3182	יבטא		
3183	יבלון		
3184	יגון		
3185	יגר		
3186	יד		
3187	ידון		
3188	יהודה		
3189	יהודיות		
3190	יהודים		
3191	יהודית		
3192	יהושעבסקירה		
3193	יהי		
3194	יהיה		
3195	יואל		
3196	יובא		
3197	יובאו		
3198	יוזמות		
3199	יוחד		
3200	יוליה		
3201	יומיות		
3202	יונגרהמחקר		
3203	יוני		
3204	יוסי		
3205	יוסף		
3206	יוספסברג		
3207	יועצות		
3208	יוצג		
3209	יוצגו		
3210	יוצרים		
3211	יוצרת		
3212	יורכב		
3213	יורם		
3214	יורק		
3215	יושם		
3216	יושמה		
3217	יותם		
3218	יזל		
3219	יזמה		
3220	יחדיו		
3221	יחיד		
3222	יחידות		
3223	יחסי		
3224	יחסים		
3225	ייבחנו		
3226	ייגזרו		
3227	ייחודיים		
3228	ייחודית		
3229	ייחסו		
3230	ייסקרו		
3231	ייעוד		
3232	ייעוץ		
3233	יישובים		
3234	יישום		
3235	יישומה		
3236	יישומונים		
3237	יישומי		
3238	יישומיים		
3239	יישומית		
3240	יישומן		
3241	ייתן		
3242	יכולה		
3243	יכולות		
3244	יכולים		
3245	יכולת		
3246	יכולתם		
3247	ילד		
3248	ילדי		
3249	ילדיהם		
3250	ילדים		
3251	ילה		
3252	ילו		
3253	ים		
3254	ימינו		
3255	ימיני		
3256	ימית		
3257	ינאיהמחקר		
3258	ינה		
3259	ינואר		
3260	ינוןמטרתה		
3261	יניב		
3262	יניה		
3263	ינסקי		
3264	ינסקיהמטרה		
3265	יסוד		
3266	יסודי		
3267	יסודיים		
3268	יסוקרו		
3269	יסייע		
3270	יסקור		
3271	יעדי		
3272	יעיל		
3273	יעילה		
3274	יעילות		
3275	יעילותה		
3276	יעילותן		
3277	יעילים		
3278	יעל		
3279	יעסוק		
3280	יעסקו		
3281	יעקב		
3282	יערה		
3283	יפה		
3284	יפהמטרת		
3285	יפהפרק		
3286	יפורטו		
3287	יפית		
3288	יפן		
3289	יפעת		
3290	יפרח		
3291	יצומצמו		
3292	יציבות		
3293	יציג		
3294	יציקה		
3295	יצירה		
3296	יצירת		
3297	יצר		
3298	ירדןבמסגרת		
3299	ירון		
3300	ירוקים		
3301	ירושלים		
3302	יריב		
3303	ירידה		
3304	ישוב		
3305	ישורוןהמחקר		
3306	ישי		
3307	ישירה		
3308	ישמש		
3309	ישנה		
3310	ישנו		
3311	ישנם		
3312	ישעיהו		
3313	ישראלים		
3314	ישראלית		
3315	ישראלשוילי		
3316	יתואר		
3317	יתחלק		
3318	יתר		
3319	יתרונות		
3320	יתרונותיה		
3321	יתרונותיהן		
3322	כאחד		
3323	כאלה		
3324	כאלו		
3325	כאמור		
3326	כאמצעי		
3327	כבסיס		
3328	כבתי		
3329	כגורמים		
3330	כה		
3331	כהזדמנות		
3332	כהן		
3333	כהןהגישה		
3334	כהןחלק		
3335	כהןמחקר		
3336	כהןספר		
3337	כהןסקירת		
3338	כהןשאלות		
3339	כהרחבה		
3340	כוונה		
3341	כוח		
3342	כולה		
3343	כולו		
3344	כולל		
3345	כוללות		
3346	כוללים		
3347	כוללת		
3348	כושלים		
3349	כותבים		
3350	כותלי		
3351	כותרת		
3352	כזאת		
3353	כזה		
3354	כזו		
3355	כזכאי		
3356	כחומר		
3357	כחלק		
3358	כיה		
3359	כיווני		
3360	כיוזמות		
3361	כיום		
3362	כיחידים		
3363	כישורים		
3364	כישרון		
3365	כיתה		
3366	כיתות		
3367	כיתתי		
3368	כיתתיים		
3369	כיתתית		
3370	ככאלו		
3371	ככולל		
3372	ככלי		
3373	ככלל		
3374	כלומר		
3375	כלי		
3376	כלים		
3377	כלכלי		
3378	כלכליים		
3379	כלכלית		
3380	כללה		
3381	כללו		
3382	כללי		
3383	כלליות		
3384	כלליים		
3385	כללים		
3386	כללית		
3387	כלפי		
3388	כלפיי		
3389	כמורה		
3390	כמורים		
3391	כמותי		
3392	כמותני		
3393	כמטרה		
3394	כמלווה		
3395	כממתנים		
3396	כמענה		
3397	כמעצבים		
3398	כמצפן		
3399	כמקדם		
3400	כמקרה		
3401	כמשבר		
3402	כמשפרת		
3403	כנחוצות		
3404	כנחוצים		
3405	כנס		
3406	כנסים		
3407	כנפו		
3408	כסבארי		
3409	כעת		
3410	כפול		
3411	כפלטפורמה		
3412	כפרי		
3413	כקבוצות		
3414	כקהילה		
3415	כרוכה		
3416	כרלוונטים		
3417	כרמית		
3418	כשהמיקוד		
3419	כשהתותחים		
3420	כשלעצמו		
3421	כשם		
3422	כשנה		
3423	כתוצאה		
3424	כתלות		
3425	כתמיכה		
3426	כתת		
3427	לאבחון		
3428	לאוטונומיה		
3429	לאוכלוסיית		
3430	לאומי		
3431	לאומיים		
3432	לאומית		
3433	לאורך		
3434	לאותם		
3435	לאחריו		
3436	לאי		
3437	לאלי		
3438	לאלימות		
3439	לאמוד		
3440	לאן		
3441	לאפיין		
3442	לאפקטיביות		
3443	לאפשר		
3444	לארבע		
3445	לארבעה		
3446	לארגן		
3447	לארץ		
3448	לאתגר		
3449	לאתגרים		
3450	לאתר		
3451	לב		
3452	לבדוק		
3453	לבדיקת		
3454	לבוןבעקבות		
3455	לבחון		
3456	לבחור		
3457	לבחינת		
3458	לבחירה		
3459	לבחירת		
3460	לבי		
3461	לביא		
3462	לביאבמהלך		
3463	לביאבשני		
3464	לביצוע		
3465	לבנות		
3466	לבני		
3467	לבניית		
3468	לבסוף		
3469	לבעיות		
3470	לבעלי		
3471	לבצע		
3472	לבקוביץמטרת		
3473	לבריאות		
3474	לבתי		
3475	לבתיהם		
3476	לגבוהה		
3477	לגבש		
3478	לגובה		
3479	לגורמי		
3480	לגיל		
3481	לגילאים		
3482	לגישות		
3483	לגישת		
3484	לגמישות		
3485	לגמרי		
3486	לדוגמה		
3487	לדון		
3488	לדמות		
3489	לדמיין		
3490	לדעת		
3491	לדרך		
3492	לדרמה		
3493	לדת		
3494	להב		
3495	להבהדוח		
3496	להביא		
3497	להבין		
3498	להבנה		
3499	להבנת		
3500	להגביר		
3501	להגדיר		
3502	להדגיש		
3503	להוביל		
3504	להודות		
3505	להוות		
3506	להוראת		
3507	להחזות		
3508	להחיל		
3509	להחליש		
3510	להטמעת		
3511	להיבטים		
3512	להיוועצות		
3513	להיענות		
3514	להישגי		
3515	להישגים		
3516	להישמע		
3517	להיתר		
3518	להכין		
3519	להכיר		
3520	להכלה		
3521	להכנת		
3522	להכשרה		
3523	להכשרת		
3524	להמשגה		
3525	להמשיך		
3526	להמשך		
3527	להנגיש		
3528	להנגישו		
3529	להנגשתה		
3530	להנחלת		
3531	להניח		
3532	להסבר		
3533	להעביר		
3534	להעברת		
3535	להעמיד		
3536	להעמיק		
3537	להעצמה		
3538	להעצמתם		
3539	להעריך		
3540	להערכת		
3541	להעשיר		
3542	להפוך		
3543	להפחית		
3544	להפחתה		
3545	להפחתת		
3546	להפקת		
3547	להצביע		
3548	להצגת		
3549	להציב		
3550	להציג		
3551	להציע		
3552	להצעיד		
3553	להקל		
3554	להקלדה		
3555	להקלטת		
3556	להקניית		
3557	להקצות		
3558	להרחבה		
3559	להשגת		
3560	להשיג		
3561	להשכלה		
3562	להשלכות		
3563	להשלכותיה		
3564	להשלמת		
3565	להשפעת		
3566	להשתלב		
3567	להשתמש		
3568	להשתנות		
3569	להתאים		
3570	להתאימם		
3571	להתגבר		
3572	להתוות		
3573	להתחדשות		
3574	להתחשב		
3575	להתמדתו		
3576	להתמודד		
3577	להתמודדות		
3578	להתנהגות		
3579	להתנסות		
3580	להתעכב		
3581	להתערבויות		
3582	להתפתחות		
3583	להתפתחותן		
3584	להתקדמות		
3585	להתקיים		
3586	לווסת		
3587	לוטםמחקר		
3588	לוטםמטרת		
3589	לוי		
3590	לויכיצד		
3591	לוימטרת		
3592	לוימסמך		
3593	לומדות		
3594	לומדים		
3595	לוסיה		
3596	לוקחת		
3597	לורבר		
3598	לזהות		
3599	לזווית		
3600	לזיהוי		
3601	לזיקה		
3602	לזרם		
3603	לחבר		
3604	לחברה		
3605	לחדשנות		
3606	לחודש		
3607	לחוויה		
3608	לחוסן		
3609	לחזון		
3610	לחזור		
3611	לחזק		
3612	לחטיבת		
3613	לחידושים		
3614	לחיזוק		
3615	לחינוך		
3616	לחיפוש		
3617	לחלוטין		
3618	לחלק		
3619	לחנך		
3620	לחץ		
3621	לחקור		
3622	לחקיקה		
3623	לחקר		
3624	לחשו		
3625	לחשיבות		
3626	לחשיבותו		
3627	לטובה		
3628	לטווח		
3629	לטיפוח		
3630	לטעון		
3631	לטפח		
3632	לטפל		
3633	לטראומה		
3634	ליאה		
3635	ליאור		
3636	ליאורה		
3637	ליאת		
3638	ליבה		
3639	ליברטלהמחקר		
3640	ליברמן		
3641	ליד		
3642	לידה		
3643	לידי		
3644	לידע		
3645	ליה		
3646	ליהיא		
3647	ליוזמות		
3648	ליוקרה		
3649	ליזי		
3650	ליטל		
3651	ליטלהמסמך		
3652	ליטמנוביץ		
3653	ליטמנוביץבאמצעות		
3654	ליטמנוביץדוח		
3655	ליטמנוביץהשאלות		
3656	לייחס		
3657	לייצר		
3658	ליישוב		
3659	ליישום		
3660	ליישם		
3661	ליכולת		
3662	לילדים		
3663	לילי		
3664	ליליאן		
3665	לילך		
3666	לימודי		
3667	לימודיות		
3668	לימודיים		
3669	לימודים		
3670	לינור		
3671	ליפה		
3672	ליפסקיה		
3673	ליפקה		
3674	ליפקההמחקר		
3675	ליפשיץ		
3676	ליצור		
3677	ליצירות		
3678	ליצירת		
3679	לירון		
3680	לכ		
3681	לכאלו		
3682	לכולנו		
3683	לכידות		
3684	לכיש		
3685	לכיתות		
3686	לכלל		
3687	ללומד		
3688	ללומדים		
3689	ללימוד		
3690	ללמד		
3691	ללמוד		
3692	ללקויות		
3693	ללקות		
3694	למבחן		
3695	למבחנים		
3696	למבנה		
3697	למבנים		
3698	למגדילה		
3699	למגוון		
3700	למגזרים		
3701	למדינה		
3702	למדינות		
3703	למדיניות		
3704	למדע		
3705	למדעים		
3706	למודל		
3707	למונח		
3708	למורה		
3709	למורות		
3710	למורכבות		
3711	למחנכות		
3712	למחקר		
3713	למחקרי		
3714	למטה		
3715	למטפלות		
3716	למטרות		
3717	למטרת		
3718	למידה		
3719	למידת		
3720	למידתם		
3721	למיומנויות		
3722	למימוש		
3723	למיניהן		
3724	למלא		
3725	למלחמה		
3726	למלחמת		
3727	לממש		
3728	למנהלות		
3729	למנוע		
3730	למניעה		
3731	למניעת		
3732	למסגרת		
3733	למסמך		
3734	למספר		
3735	למעגלי		
3736	למעט		
3737	למענה		
3738	למעצבי		
3739	למערכות		
3740	למערכת		
3741	למעשה		
3742	למפגש		
3743	למפונים		
3744	למפות		
3745	למצב		
3746	למצוא		
3747	למציאות		
3748	למקצוע		
3749	למקצועות		
3750	למרחב		
3751	למרחבי		
3752	למרכזים		
3753	למשברי		
3754	למשחוק		
3755	למשל		
3756	למשרד		
3757	למשתני		
3758	למשתנים		
3759	למתווה		
3760	למתח		
3761	למתכננים		
3762	למתמטיקה		
3763	למתן		
3764	לנדאו		
3765	לנוכח		
3766	לנוער		
3767	לנושא		
3768	לניבוי		
3769	לניצול		
3770	לנכון		
3771	לנערות		
3772	לנפש		
3773	לסוגיה		
3774	לסוגיות		
3775	לסיוע		
3776	לסייע		
3777	לסיכון		
3778	לסכם		
3779	לסמן		
3780	לססקר		
3781	לספק		
3782	לספרות		
3783	לסקור		
3784	לסקירה		
3785	לסרי		
3786	לסריהשלומות		
3787	לעבודה		
3788	לעבודת		
3789	לעבור		
3790	לעברית		
3791	לעגן		
3792	לעולם		
3793	לעומק		
3794	לעזוב		
3795	לעזיבת		
3796	לעידוד		
3797	לעיצוב		
3798	לעכב		
3799	לענות		
3800	לעניין		
3801	לעקרונות		
3802	לערכה		
3803	לערכים		
3804	לעשות		
3805	לעתיד		
3806	לפגוע		
3807	לפוטנציאל		
3808	לפועל		
3809	לפחות		
3810	לפיכך		
3811	לפיתוח		
3812	לפסטיין		
3813	לפעול		
3814	לפעולה		
3815	לפעילות		
3816	לפתוח		
3817	לפתח		
3818	לפתחה		
3819	לפתחו		
3820	לפתיחת		
3821	לפתרון		
3822	לצוותי		
3823	לצורך		
3824	לצורכי		
3825	לציין		
3826	לצילום		
3827	לצמצום		
3828	לצמצם		
3829	לצרכים		
3830	לקבוצות		
3831	לקביעת		
3832	לקבל		
3833	לקבלת		
3834	לקדם		
3835	לקהל		
3836	לקובעי		
3837	לקויות		
3838	לקונפליקטים		
3839	לקורונה		
3840	לקות		
3841	לקחו		
3842	לקחים		
3843	לקחת		
3844	לקידום		
3845	לקידומה		
3846	לקיומו		
3847	לקיחת		
3848	לקראת		
3849	לקריטריונים		
3850	לקשיים		
3851	לקשר		
3852	לקשרים		
3853	לראות		
3854	לרבות		
3855	לרוב		
3856	לרווחה		
3857	לרכישת		
3858	לרעה		
3859	לרקע		
3860	לרשויות		
3861	לרשות		
3862	לשאול		
3863	לשאלה		
3864	לשגרה		
3865	לשגרת		
3866	לשוויון		
3867	לשונות		
3868	לשוניות		
3869	לשוניים		
3870	לשותפות		
3871	לשילוב		
3872	לשימוש		
3873	לשינוי		
3874	לשינויים		
3875	לשיפור		
3876	לשירותי		
3877	לשיתוף		
3878	לשכת		
3879	לשלב		
